Id,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice,School
2833,RM,3363,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,4,2006,130000,Edwards/Jr_H
1707,RL,13615,IR1,HLS,Corner,Mod,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,6,2007,372000,Fellows/HS
2428,RL,3013,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,1346.0,1362.0,GasA,Ex,Y,SBrkr,1506,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,20,4,2006,213490,Fellows/HS
242,RL,17485,IR2,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,162.0,1508.0,GasA,Ex,Y,SBrkr,1508,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,1,2010,308030,Edwards/Jr_H
1564,RL,23730,IR2,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,9,2008,300000,Mitchell
2613,RL,8910,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,655.0,GasA,Ex,Y,SBrkr,1194,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,7,2006,159500,Sawyer
2832,RM,2522,Reg,Lvl,Inside,Gtl,Edwards,Norm,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,4,2006,137500,Edwards/Jr_H
2459,RL,8688,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,4,2006,232000,Fellows/HS
1360,RM,6291,IR1,Lvl,Inside,Gtl,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,768.0,768.0,GasA,TA,Y,SBrkr,768,0,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,0,7,2008,93850,Not Sure
2723,RL,17529,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,Stone,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,872.0,872.0,GasA,Fa,N,FuseF,872,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,4,2006,105000,Sawyer
1350,RM,6324,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,1Fam,1Story,4,6,1927,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,520.0,520.0,GasA,Fa,N,SBrkr,520,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,5,2008,68500,Meeke
136,RL,11600,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,662.0,1105.0,GasA,TA,Y,FuseA,1105,1169,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,1,2010,154300,Sawyer
1993,RM,4571,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,1910,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,448.0,616.0,GasA,Ex,Y,SBrkr,616,616,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,6,2007,114000,Meeke
367,RL,17423,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,312.0,2216.0,GasA,Ex,Y,SBrkr,2234,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,60,7,2009,501837,Fellows/HS
1309,RM,12665,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,876.0,876.0,GasA,Gd,Y,SBrkr,876,540,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,418,0,6,2008,153900,Meeke
402,RL,9000,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,7,2009,130000,Sawyer
1592,RM,4500,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,325.0,1189.0,GasA,Ex,Y,SBrkr,1189,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,122,4,2008,160500,Mitchell
2409,RL,6373,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,1251.0,1666.0,GasA,Ex,Y,SBrkr,1666,0,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,228,75,6,2006,310090,Fellows/HS
1940,RL,13300,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,551.0,928.0,GasA,TA,Y,SBrkr,928,0,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,0,6,2007,132000,Sawyer
588,RL,9600,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,588.0,1288.0,GasA,TA,Y,SBrkr,1336,0,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,312,11,8,2009,163000,Fellows/HS
96,FV,3215,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,320.0,600.0,GasA,Ex,Y,SBrkr,600,600,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,4,2010,155000,Fellows/HS
1187,RL,11104,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,599.0,1427.0,GasA,Gd,Y,SBrkr,1427,0,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0,0,5,2008,183000,Fellows/HS
2154,RL,15295,IR3,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,6,2007,211000,Edwards/Jr_H
550,RL,9109,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,122.0,754.0,GasA,Ex,Y,SBrkr,754,786,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,140,32,10,2009,184000,Sawyer
124,RL,14112,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,138.0,1152.0,GasA,TA,Y,SBrkr,1152,0,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,4,2010,180500,Sawyer
1836,FV,3523,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,1081.0,1141.0,GasA,Ex,Y,SBrkr,1151,0,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,0,60,2,2007,166000,Fellows/HS
779,RL,15312,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,550.0,1138.0,GasA,Ex,Y,SBrkr,1138,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,0,0,3,2009,148000,Sawyer
1886,RL,7450,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,250.0,894.0,GasA,Gd,Y,SBrkr,1074,0,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Detchd,1966.0,Unf,2.0,396.0,TA,TA,Y,0,72,1,2007,124000,Sawyer
1724,RL,7313,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,8,2007,277500,Fellows/HS
2450,RL,10019,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,815.0,1342.0,GasA,Ex,Y,SBrkr,1358,1368,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3.0,725.0,TA,TA,Y,307,169,6,2006,350000,Fellows/HS
1013,RL,15401,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,547.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,214,76,9,2008,387000,Fellows/HS
1184,RL,16280,Reg,Lvl,Inside,Gtl,Veenker,Norm,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,VinylSd,None,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,Rec,0.0,1426.0,GasA,Ex,Y,SBrkr,1671,0,1671,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,280,90,5,2008,290000,Fellows/HS
950,RL,12209,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,114.0,804.0,GasA,Ex,Y,SBrkr,804,1157,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,192,6,2009,215000,Mitchell
2524,RL,13110,IR1,Lvl,Corner,Gtl,NWAmes,RRAn,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,962.0,Unf,191.0,1153.0,GasA,Ex,Y,SBrkr,1193,0,1193,1.0,0.0,2,0,2,1,TA,6,Typ,0,Attchd,1972.0,Fin,2.0,501.0,TA,TA,Y,140,153,7,2006,146500,Fellows/HS
2513,FV,2651,Reg,Lvl,FR2,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,32.0,673.0,GasA,Ex,Y,SBrkr,673,709,1382,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Detchd,2000.0,Unf,2.0,490.0,TA,TA,Y,153,50,4,2006,165000,Fellows/HS
2028,RM,8520,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,0.0,714.0,GasW,TA,N,SBrkr,1664,862,2526,0.0,0.0,2,0,5,1,Gd,10,Typ,1,Detchd,1916.0,Unf,1.0,216.0,TA,TA,Y,88,15,8,2007,136000,Meeke
51,RL,2628,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,6,2010,175500,Fellows/HS
699,RM,6406,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,269.0,690.0,GasA,TA,Y,FuseA,868,690,1558,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0,36,10,2009,150000,Meeke
1881,RL,12342,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,978.0,978.0,GasA,TA,Y,SBrkr,1422,0,1422,0.0,0.0,1,0,3,1,TA,6,Min1,1,Attchd,1960.0,RFn,1.0,286.0,TA,TA,Y,0,0,8,2007,139900,Sawyer
1345,RM,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,1078.0,1078.0,GasA,TA,Y,SBrkr,1128,445,1573,0.0,0.0,2,0,3,1,TA,8,Typ,1,Detchd,1930.0,Unf,2.0,360.0,TA,TA,P,0,0,6,2008,162900,Meeke
166,RL,10000,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1116.0,1116.0,GasA,TA,Y,SBrkr,1116,0,1116,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1962.0,Unf,2.0,440.0,TA,TA,Y,0,0,2,2010,160000,Sawyer
379,RL,11088,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,308.0,1140.0,GasA,Gd,Y,SBrkr,1707,0,1707,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1978.0,Fin,2.0,479.0,TA,TA,Y,0,0,5,2009,184000,Fellows/HS
2818,RL,17755,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,176.0,Unf,1290.0,1466.0,GasA,TA,Y,SBrkr,1466,0,1466,0.0,0.0,1,1,3,1,Fa,6,Typ,2,Attchd,1959.0,Fin,2.0,528.0,TA,TA,Y,0,140,11,2006,149900,Edwards/Jr_H
1168,FV,4765,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,1027.0,Unf,587.0,1614.0,GasA,Ex,Y,SBrkr,1638,0,1638,1.0,0.0,2,0,2,1,Ex,5,Typ,1,Attchd,2000.0,Fin,2.0,495.0,TA,TA,Y,230,68,7,2008,300000,Fellows/HS
1396,RL,10532,Reg,Lvl,Corner,Gtl,ClearCr,Norm,1Fam,1Story,5,3,1960,1960,Flat,Plywood,Plywood,Stone,TA,TA,CBlock,TA,TA,Mn,Rec,988.0,Unf,0.0,988.0,GasA,Gd,Y,SBrkr,1721,0,1721,1.0,0.0,2,0,3,1,TA,7,Mod,2,Basment,1960.0,Unf,2.0,626.0,TA,TA,Y,50,84,12,2008,145000,Sawyer
838,RL,15426,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,821.0,Unf,107.0,928.0,GasA,Ex,Y,SBrkr,928,836,1764,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,1997.0,RFn,2.0,470.0,TA,TA,Y,276,99,8,2009,231500,Edwards/Jr_H
637,RL,8750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,435.0,BLQ,565.0,1202.0,GasA,TA,Y,SBrkr,1202,0,1202,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1956.0,RFn,1.0,304.0,TA,TA,Y,0,35,11,2009,120000,Sawyer
1826,RL,9945,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,161.0,988.0,GasA,TA,Y,SBrkr,988,0,988,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0,0,10,2007,128500,Sawyer
173,RM,8960,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,6,1927,1950,Gable,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1008.0,1008.0,GasA,Gd,Y,FuseA,1028,0,1028,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1927.0,Unf,2.0,360.0,TA,TA,Y,0,0,3,2010,115000,Meeke
715,RM,3500,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,408.0,720.0,GasA,TA,Y,SBrkr,720,564,1284,0.0,0.0,1,1,2,1,TA,5,Typ,0,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,35,4,2009,110000,Meeke
2433,RL,9056,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,707.0,707.0,GasA,Ex,Y,SBrkr,707,707,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2004.0,Fin,2.0,403.0,TA,TA,Y,100,35,10,2006,178000,Fellows/HS
2866,RL,12320,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,7,1932,1990,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,637.0,637.0,GasA,Ex,Y,SBrkr,959,650,1609,0.0,0.0,1,1,3,1,Gd,8,Typ,2,2Types,1963.0,Unf,3.0,579.0,TA,TA,Y,0,0,5,2006,199500,Meeke
2311,RL,8238,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,113.0,813.0,GasA,Ex,Y,SBrkr,813,712,1525,1.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421,72,5,2006,183500,Fellows/HS
1551,RM,6000,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,SLvl,5,5,1967,1967,Hip,HdBoard,Plywood,None,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,367.0,624.0,GasA,Ex,Y,SBrkr,1092,564,1656,0.0,0.0,1,1,3,1,TA,7,Mod,1,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,180,7,2008,126000,Not Sure
1049,RL,2529,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,1Story,7,6,1977,1977,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,378.0,Unf,677.0,1055.0,GasA,Fa,Y,SBrkr,1055,0,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0,38,9,2008,148500,Not Sure
657,RL,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,7,1939,2006,Gable,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,676.0,676.0,GasA,Ex,Y,SBrkr,676,676,1352,0.0,1.0,2,0,4,1,Gd,7,Typ,0,Detchd,1939.0,Unf,2.0,720.0,TA,TA,Y,187,0,8,2009,149000,Meeke
414,RL,2349,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,6,5,1977,1977,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,389.0,Unf,466.0,855.0,GasA,TA,Y,SBrkr,855,601,1456,0.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0,28,5,2009,137900,Not Sure
1181,RL,10846,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619.0,Unf,100.0,1719.0,GasA,Ex,Y,SBrkr,1719,0,1719,2.0,0.0,1,1,1,1,Gd,6,Typ,2,Attchd,1993.0,Fin,2.0,473.0,TA,TA,Y,122,30,5,2008,324000,Fellows/HS
1040,RM,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,458.0,Unf,25.0,483.0,GasA,TA,Y,SBrkr,483,504,987,0.0,1.0,1,1,2,1,TA,5,Typ,0,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,52,0,2,2008,103400,Edwards/Jr_H
1720,RL,4590,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554,0,1554,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156,73,8,2007,209500,Fellows/HS
2331,RL,18062,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528,1862,3390,0.0,0.0,3,1,5,1,Ex,10,Typ,1,BuiltIn,2006.0,Fin,3.0,758.0,TA,TA,Y,204,34,9,2006,545224,Fellows/HS
